Nome do objeto,Variação do Objeto,Dia/Noite,Ambiente,Fundo,Tamanho (KB),Dimensão (pixels) (Largura x Altura),URL da imagem;;;;;;;
Oculos,3,noite,out,19,41,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Oculos3-noite-out-fundo19.jpeg
Relogio,1,dia,in,10,2543.1,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-in-fundo10.jpg;;;;;;;
Relogio,1,dia,in,8,3869.13,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-in-fundo8.jpg;;;;;;;
Relogio,1,dia,in,9,2292.86,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-in-fundo9.jpg;;;;;;;
Relogio,1,dia,out,11,4350.51,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-out-fundo11.jpg;;;;;;;
Relogio,1,dia,out,12,2432.6,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-out-fundo12.jpg;;;;;;;
Relogio,1,dia,out,13,3466.54,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-dia-out-fundo13.jpg;;;;;;;
Relogio,1,noite,in,10,2634.21,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-in-fundo10.jpg;;;;;;;
Relogio,1,noite,in,8,2782.58,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-in-fundo8.jpg;;;;;;;
Relogio,1,noite,in,9,2088.48,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-in-fundo9.jpg;;;;;;;
Relogio,1,noite,out,11,2537.47,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-out-fundo11.jpg;;;;;;;
Relogio,1,noite,out,12,2501.88,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-out-fundo12.jpg;;;;;;;
Relogio,1,noite,out,14,2798.18,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio1-noite-out-fundo14.jpg;;;;;;;
Relogio,2,dia,in,10,2562.73,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-in-fundo10.jpg;;;;;;;
Relogio,2,dia,in,8,3267.66,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-in-fundo8.jpg;;;;;;;
Relogio,2,dia,in,9,1908.69,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-in-fundo9.jpg;;;;;;;
Relogio,2,dia,out,11,4727.38,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-out-fundo11.jpg;;;;;;;
Relogio,2,dia,out,12,2484.44,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-out-fundo12.jpg;;;;;;;
Relogio,2,dia,out,13,3733.6,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-dia-out-fundo13.jpg;;;;;;;
Relogio,2,noite,in,10,2586.71,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-noite-in-fundo10.jpg;;;;;;;
Relogio,2,noite,in,8,2580.06,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-noite-in-fundo8.jpg;;;;;;;
Relogio,2,noite,in,9,2265.68,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-noite-in-fundo9.jpg;;;;;;;
Relogio,2,noite,out,11,3487.84,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-noite-out-fundo11.jpg;;;;;;;
Relogio,2,noite,out,12,3224.85,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-noite-out-fundo12.jpg;;;;;;;
Relogio,2,noite,out,14,2062.64,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio2-noite-out-fundo14.jpg;;;;;;;
Relogio,3,dia,in,10,2836.87,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-in-fundo10.jpg;;;;;;;
Relogio,3,dia,in,13,2309.12,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-in-fundo3.jpg;;;;;;;
Relogio,3,dia,in,8,3250.69,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-in-fundo8.jpg;;;;;;;
Relogio,3,dia,out,11,4006.38,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-out-fundo11.jpg;;;;;;;
Relogio,3,dia,out,12,2125.9,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-out-fundo12.jpg;;;;;;;
Relogio,3,dia,out,13,3358.18,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-dia-out-fundo13.jpg;;;;;;;
Relogio,3,noite,in,10,2648.93,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-in-fundo10.jpg;;;;;;;
Relogio,3,noite,in,8,3747.27,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-in-fundo8.jpg;;;;;;;
Relogio,3,noite,in,9,2279.02,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-in-fundo9.jpg;;;;;;;
Relogio,3,noite,out,11,3773.77,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-out-fundo11.jpg;;;;;;;
Relogio,3,noite,out,12,2639.19,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-out-fundo12.jpg;;;;;;;
Relogio,3,noite,out,14,2645.18,4080 x 3072,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/main/banco-de-imagens/Relogio3-noite-out-fundo14.jpg;;;;;;;
Tenis,1,dia,in,16,182,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-dia-in-fundo16.jpeg
Tenis,1,dia,in,17,113,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-dia-in-fundo17.jpeg
Tenis,1,dia,in,18,86,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-dia-in-fundo18.jpeg
Tenis,1,dia,out,18,106,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-dia-out-fundo18.jpeg
Tenis,1,dia,out,19,178,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-dia-out-fundo19.jpeg
Tenis,1,dia,out,20,342,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-dia-out-fundo20.jpeg
Tenis,1,noite,in,16,176,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-noite-in-fundo16.jpeg
Tenis,1,noite,in,17,124,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-noite-in-fundo17.jpeg
Tenis,1,noite,in,18,65,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-noite-in-fundo18.jpeg
Tenis,1,noite,out,16,78,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-noite-out-fundo16.jpeg
Tenis,1,noite,out,18,34,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-noite-out-fundo18.jpeg
Tenis,1,noite,out,19,40,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis1-noite-out-fundo19.jpeg
Tenis,2,dia,in,16,152,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-dia-in-fundo16.jpeg
Tenis,2,dia,in,17,99,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-dia-in-fundo17.jpeg
Tenis,2,dia,in,18,79,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-dia-in-fundo18.jpeg
Tenis,2,dia,out,18,96,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-dia-out-fundo18.jpeg
Tenis,2,dia,out,19,94,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-dia-out-fundo19.jpeg
Tenis,2,dia,out,20,282,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-dia-out-fundo20.jpeg
Tenis,2,noite,in,16,201,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-noite-in-fundo16.jpeg
Tenis,2,noite,in,17,116,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-noite-in-fundo17.jpeg
Tenis,2,noite,in,18,90,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-noite-in-fundo18.jpeg
Tenis,2,noite,out,16,77,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-noite-out-fundo16.jpeg
Tenis,2,noite,out,18,46,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-noite-out-fundo18.jpeg
Tenis,2,noite,out,19,44,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis2-noite-out-fundo19.jpeg
Tenis,3,dia,in,16,177,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-dia-in-fundo16.jpeg
Tenis,3,dia,in,17,1101600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-dia-in-fundo17.jpeg
Tenis,3,dia,in,18,78,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-dia-in-fundo18.jpeg
Tenis,3,dia,out,18,97,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-dia-out-fundo18.jpeg
Tenis,3,dia,out,19,171,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-dia-out-fundo19.jpeg
Tenis,3,dia,out,20,287,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-dia-out-fundo20.jpeg
Tenis,3,noite,in,16,193,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-noite-in-fundo16.jpeg
Tenis,3,noite,in,17,127,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-noite-in-fundo17.jpeg
Tenis,3,noite,in,18,61,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-noite-in-fundo18.jpeg
Tenis,3,noite,out,16,69,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-noite-out-fundo16.jpeg
Tenis,3,noite,out,18,63,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-noite-out-fundo18.jpeg
Tenis,3,noite,out,19,33,1600x1200,https://raw.githubusercontent.com/Luisa-Andrade/Visao-Computacional/refs/heads/main/banco-de-imagens/Tenis3-noite-out-fundo19.jpeg
